begin
comment source_file_name=OUTCAR.Al.8000K_HP-New.29859.5 structure_number=1
lattice 12.500000000 0.000000000 0.000000000
lattice 0.000000000 12.500000000 0.000000000
lattice 0.000000000 0.000000000 12.500000000
atom 0.51081 5.58666 12.29132 Al 0.0 0.0 11.304910 -2.257646 -4.971298
atom 3.03913 0.79213 1.21181 Al 0.0 0.0 -8.337573 4.721796 -10.698812
atom 12.24226 3.23563 9.22677 Al 0.0 0.0 3.400686 8.827814 -3.919610
atom 0.60625 8.17260 6.61261 Al 0.0 0.0 4.226112 -7.830458 -2.329656
atom 7.66562 6.47489 4.80251 Al 0.0 0.0 -5.250865 4.668736 -6.781134
atom 4.36515 2.75470 8.83971 Al 0.0 0.0 -13.871576 0.155376 -3.030924
atom 7.07370 7.69781 10.30066 Al 0.0 0.0 3.719957 -0.612892 -1.812171
atom 8.90606 6.77428 6.35778 Al 0.0 0.0 2.245184 0.764103 -0.309903
atom 12.46632 7.20790 10.74607 Al 0.0 0.0 4.788617 0.906116 -2.126868
atom 5.93358 6.19794 7.95631 Al 0.0 0.0 -1.595035 -3.148226 -0.965731
atom 7.42754 1.82816 2.90498 Al 0.0 0.0 4.436256 1.434774 2.611392
atom 8.86323 12.14546 5.48655 Al 0.0 0.0 -1.099792 -14.783855 -8.622138
atom 10.70287 12.47048 1.34810 Al 0.0 0.0 -1.117227 -1.882789 6.375152
atom 5.15137 10.23284 12.26214 Al 0.0 0.0 0.387026 -3.684834 -2.488126
atom 10.97911 9.45745 5.40727 Al 0.0 0.0 9.305000 -7.226873 5.018551
atom 12.05400 2.32387 10.97043 Al 0.0 0.0 5.691364 -9.340980 2.973237
atom 2.71734 4.67378 7.41443 Al 0.0 0.0 -2.223905 -6.710037 -4.488568
atom 4.58050 10.85420 10.24567 Al 0.0 0.0 -6.918300 -6.090185 -4.375158
atom 8.96504 2.56576 10.65228 Al 0.0 0.0 -2.709529 -10.091459 3.314996
atom 1.35576 5.36519 8.69532 Al 0.0 0.0 2.759843 1.160840 7.202033
atom 11.85139 11.15357 4.73620 Al 0.0 0.0 -2.018118 6.951706 -0.127483
atom 6.96139 4.48932 4.31371 Al 0.0 0.0 -3.370211 1.470881 -4.190912
atom 9.42818 0.68866 9.17596 Al 0.0 0.0 -3.951195 -1.425592 0.716842
atom 1.17588 3.67583 10.66397 Al 0.0 0.0 -2.332538 3.488887 -0.779374
atom 11.90643 4.16489 11.80304 Al 0.0 0.0 0.112946 -1.973510 5.763102
atom 9.70769 6.17146 4.37272 Al 0.0 0.0 6.062608 -1.238344 3.585694
atom 6.30548 7.82176 6.52659 Al 0.0 0.0 -0.499509 -4.620167 -1.989349
atom 2.76402 1.02522 8.86394 Al 0.0 0.0 -4.411010 9.624331 2.996138
atom 2.07788 11.98383 7.89143 Al 0.0 0.0 -5.043314 -0.241563 7.272754
atom 9.69495 12.45717 7.25236 Al 0.0 0.0 8.788571 9.433800 7.879556
atom 8.03522 0.50637 6.93650 Al 0.0 0.0 -11.946582 5.530275 4.676425
atom 1.00938 2.84977 5.61772 Al 0.0 0.0 7.387765 -2.211089 -1.611579
atom 4.71676 3.96162 0.47287 Al 0.0 0.0 -5.161723 -2.724684 3.294796
atom 1.29839 6.39235 1.48571 Al 0.0 0.0 5.238338 -5.767514 4.546128
atom 2.68836 8.88495 6.30612 Al 0.0 0.0 1.503530 -4.987356 -5.267728
atom 4.60191 8.94080 1.79091 Al 0.0 0.0 -12.015778 11.533336 1.257248
